mode,experiment,time,cmd_waist,cmd_shoulder,cmd_elbow,cmd_wrist_angle,cmd_wrist_rotate,q_waist,q_shoulder,q_elbow,q_wrist_angle,q_wrist_rotate,qd_waist,qd_shoulder,qd_elbow,qd_wrist_angle,qd_wrist_rotate,tau_waist,tau_shoulder,tau_elbow,tau_wrist_angle,tau_wrist_rotate,ee_x,ee_y,ee_z
velocity,hold,0.5300,0.0,0.0,0.0,0.0,0.0,-0.0,0.130972,0.246175,0.058183,0.0,0.0,0.272049,0.46805,0.118996,0.0,-2e-06,-1.165798,-0.68237,-0.071838,-0.0,0.405539,-0.0,0.162444
velocity,hold,0.5320,0.0,0.0,0.0,0.0,0.0,-0.0,0.131516,0.24711,0.058421,0.0,0.0,0.272097,0.467759,0.118857,0.0,-2e-06,-1.166003,-0.681948,-0.071755,-0.0,0.40542,-0.0,0.161881
velocity,hold,0.5340,0.0,0.0,0.0,0.0,0.0,-0.0,0.132061,0.248045,0.058659,0.0,0.0,0.272143,0.467468,0.118718,0.0,-2e-06,-1.166206,-0.681525,-0.071671,-0.0,0.4053,-0.0,0.161318
velocity,hold,0.5360,0.0,0.0,0.0,0.0,0.0,-0.0,0.132605,0.24898,0.058896,0.0,0.0,0.27219,0.467175,0.118578,0.0,-2e-06,-1.166407,-0.6811,-0.071587,-0.0,0.405179,-0.0,0.160755
velocity,hold,0.5380,0.0,0.0,0.0,0.0,0.0,-0.0,0.133149,0.249913,0.059133,0.0,0.0,0.272236,0.466881,0.118438,0.0,-2e-06,-1.166606,-0.680674,-0.071503,-0.0,0.405058,-0.0,0.160193
velocity,hold,0.5400,0.0,0.0,0.0,0.0,0.0,-0.0,0.133694,0.250847,0.059369,0.0,0.0,0.272282,0.466586,0.118296,0.0,-2e-06,-1.166804,-0.680246,-0.071418,-0.0,0.404936,-0.0,0.159631
velocity,hold,0.5420,0.0,0.0,0.0,0.0,0.0,-0.0,0.134239,0.251779,0.059605,0.0,0.0,0.272327,0.46629,0.118154,0.0,-2e-06,-1.166999,-0.679816,-0.071333,-0.0,0.404813,-0.0,0.15907
velocity,hold,0.5440,0.0,0.0,0.0,0.0,0.0,-0.0,0.134783,0.252711,0.059841,0.0,0.0,0.272371,0.465993,0.118011,0.0,-2e-06,-1.167193,-0.679385,-0.071247,-0.0,0.404689,-0.0,0.158509
velocity,hold,0.5460,0.0,0.0,0.0,0.0,0.0,-0.0,0.135328,0.253643,0.060077,0.0,0.0,0.272416,0.465695,0.117868,0.0,-2e-06,-1.167384,-0.678952,-0.071161,-0.0,0.404565,-0.0,0.157949
velocity,hold,0.5480,0.0,0.0,0.0,0.0,0.0,-0.0,0.135873,0.254573,0.060313,0.0,0.0,0.27246,0.465395,0.117723,0.0,-2e-06,-1.167574,-0.678517,-0.071074,-0.0,0.40444,-0.0,0.15739
velocity,hold,0.5500,0.0,0.0,0.0,0.0,0.0,-0.0,0.136418,0.255504,0.060548,0.0,0.0,0.272503,0.465095,0.117578,0.0,-2e-06,-1.167762,-0.678081,-0.070987,-0.0,0.404314,-0.0,0.156831
velocity,hold,0.5520,0.0,0.0,0.0,0.0,0.0,-0.0,0.136963,0.256433,0.060783,0.0,0.0,0.272546,0.464793,0.117433,0.0,-2e-06,-1.167948,-0.677643,-0.0709,-0.0,0.404188,-0.0,0.156272
velocity,hold,0.5540,0.0,0.0,0.0,0.0,0.0,-0.0,0.137508,0.257362,0.061017,0.0,0.0,0.272588,0.46449,0.117286,0.0,-2e-06,-1.168132,-0.677203,-0.070812,-0.0,0.40406,-0.0,0.155714
velocity,hold,0.5560,0.0,0.0,0.0,0.0,0.0,-0.0,0.138054,0.25829,0.061252,0.0,0.0,0.272631,0.464186,0.117139,0.0,-2e-06,-1.168314,-0.676762,-0.070724,-0.0,0.403932,-0.0,0.155156
velocity,hold,0.5580,0.0,0.0,0.0,0.0,0.0,-0.0,0.138599,0.259218,0.061486,0.0,0.0,0.272672,0.463881,0.116991,0.0,-2e-06,-1.168494,-0.676319,-0.070635,-0.0,0.403803,-0.0,0.154599
velocity,hold,0.5600,0.0,0.0,0.0,0.0,0.0,-0.0,0.139144,0.260145,0.061719,0.0,0.0,0.272713,0.463575,0.116842,0.0,-2e-06,-1.168673,-0.675874,-0.070546,-0.0,0.403674,-0.0,0.154043
velocity,hold,0.5620,0.0,0.0,0.0,0.0,0.0,-0.0,0.13969,0.261072,0.061953,0.0,0.0,0.272754,0.463267,0.116693,0.0,-2e-06,-1.168849,-0.675428,-0.070456,-0.0,0.403544,-0.0,0.153487
velocity,hold,0.5640,0.0,0.0,0.0,0.0,0.0,-0.0,0.140236,0.261998,0.062186,0.0,0.0,0.272794,0.462959,0.116543,0.0,-2e-06,-1.169024,-0.67498,-0.070366,-0.0,0.403413,-0.0,0.152932
velocity,hold,0.5660,0.0,0.0,0.0,0.0,0.0,-0.0,0.140781,0.262923,0.062418,0.0,0.0,0.272834,0.462649,0.116392,0.0,-2e-06,-1.169197,-0.674531,-0.070276,-0.0,0.403281,-0.0,0.152377
velocity,hold,0.5680,0.0,0.0,0.0,0.0,0.0,-0.0,0.141327,0.263848,0.062651,0.0,0.0,0.272874,0.462338,0.116241,0.0,-2e-06,-1.169368,-0.67408,-0.070185,-0.0,0.403149,-0.0,0.151822
velocity,hold,0.5700,0.0,0.0,0.0,0.0,0.0,-0.0,0.141873,0.264772,0.062883,0.0,0.0,0.272913,0.462027,0.116089,0.0,-2e-06,-1.169537,-0.673627,-0.070093,-0.0,0.403016,-0.0,0.151268
velocity,hold,0.5720,0.0,0.0,0.0,0.0,0.0,-0.0,0.142419,0.265695,0.063115,0.0,0.0,0.272951,0.461714,0.115936,0.0,-2e-06,-1.169704,-0.673173,-0.070002,-0.0,0.402882,-0.0,0.150715
velocity,hold,0.5740,0.0,0.0,0.0,0.0,0.0,-0.0,0.142965,0.266618,0.063347,0.0,0.0,0.27299,0.4614,0.115783,0.0,-2e-06,-1.16987,-0.672717,-0.069909,-0.0,0.402748,-0.0,0.150162
velocity,hold,0.5760,0.0,0.0,0.0,0.0,0.0,-0.0,0.143511,0.26754,0.063578,0.0,1e-06,0.273027,0.461085,0.115628,0.0,-2e-06,-1.170033,-0.67226,-0.069817,-0.0,0.402612,-0.0,0.14961
velocity,hold,0.5780,0.0,0.0,0.0,0.0,0.0,-0.0,0.144057,0.268462,0.063809,0.0,1e-06,0.273065,0.460769,0.115474,0.0,-2e-06,-1.170195,-0.6718,-0.069724,-0.0,0.402477,-0.0,0.149058
velocity,hold,0.5800,0.0,0.0,0.0,0.0,0.0,-0.0,0.144603,0.269383,0.064039,0.0,1e-06,0.273102,0.460451,0.115318,0.0,-2e-06,-1.170355,-0.67134,-0.069631,-0.0,0.40234,-0.0,0.148507
velocity,hold,0.5820,0.0,0.0,0.0,0.0,0.0,-0.0,0.145149,0.270303,0.06427,0.0,1e-06,0.273138,0.460133,0.115162,0.0,-2e-06,-1.170513,-0.670877,-0.069537,-0.0,0.402203,-0.0,0.147957
velocity,hold,0.5840,0.0,0.0,0.0,0.0,0.0,-0.0,0.145696,0.271223,0.0645,0.0,1e-06,0.273174,0.459813,0.115005,0.0,-2e-06,-1.170669,-0.670414,-0.069443,-0.0,0.402065,-0.0,0.147407
velocity,hold,0.5860,0.0,0.0,0.0,0.0,0.0,-0.0,0.146242,0.272142,0.064729,0.0,1e-06,0.27321,0.459493,0.114847,0.0,-2e-06,-1.170824,-0.669948,-0.069348,-0.0,0.401926,-0.0,0.146857
velocity,hold,0.5880,0.0,0.0,0.0,0.0,0.0,-0.0,0.146789,0.27306,0.064959,0.0,1e-06,0.273245,0.459171,0.114689,0.0,-2e-06,-1.170976,-0.669481,-0.069253,-0.0,0.401787,-0.0,0.146308
velocity,hold,0.5900,0.0,0.0,0.0,0.0,0.0,-0.0,0.147335,0.273978,0.065188,0.0,1e-06,0.273279,0.458849,0.11453,0.0,-2e-06,-1.171127,-0.669013,-0.069157,-0.0,0.401646,-0.0,0.14576
velocity,hold,0.5920,0.0,0.0,0.0,0.0,0.0,-0.0,0.147882,0.274895,0.065417,0.0,1e-06,0.273314,0.458525,0.11437,0.0,-2e-06,-1.171276,-0.668542,-0.069061,-0.0,0.401506,-0.0,0.145212
velocity,hold,0.5940,0.0,0.0,0.0,0.0,0.0,-0.0,0.148428,0.275811,0.065645,0.0,1e-06,0.273348,0.4582,0.11421,0.0,-2e-06,-1.171423,-0.668071,-0.068965,-0.0,0.401364,-0.0,0.144665
velocity,hold,0.5960,0.0,0.0,0.0,0.0,0.0,-0.0,0.148975,0.276727,0.065873,0.0,1e-06,0.273381,0.457874,0.114049,0.0,-2e-06,-1.171568,-0.667597,-0.068868,-0.0,0.401222,-0.0,0.144118
velocity,hold,0.5980,0.0,0.0,0.0,0.0,0.0,-0.0,0.149522,0.277642,0.066101,0.0,1e-06,0.273414,0.457547,0.113887,0.0,-2e-06,-1.171712,-0.667123,-0.068771,-0.0,0.401079,-0.0,0.143572
velocity,hold,0.6000,0.0,0.0,0.0,0.0,0.0,-0.0,0.150069,0.278556,0.066328,0.0,1e-06,0.273447,0.457219,0.113725,0.0,-2e-06,-1.171853,-0.666646,-0.068674,-0.0,0.400936,-0.0,0.143026
velocity,hold,0.6020,0.0,0.0,0.0,0.0,0.0,-0.0,0.150616,0.27947,0.066555,0.0,1e-06,0.273479,0.45689,0.113562,0.0,-2e-06,-1.171993,-0.666168,-0.068576,-0.0,0.400791,-0.0,0.142481
velocity,hold,0.6040,0.0,0.0,0.0,0.0,0.0,-0.0,0.151163,0.280383,0.066782,0.0,1e-06,0.273511,0.45656,0.113398,0.0,-2e-06,-1.172131,-0.665689,-0.068478,-0.0,0.400647,-0.0,0.141937
velocity,hold,0.6060,0.0,0.0,0.0,0.0,0.0,-0.0,0.15171,0.281296,0.067009,0.0,1e-06,0.273542,0.456229,0.113233,0.0,-2e-06,-1.172267,-0.665208,-0.068379,-0.0,0.400501,-0.0,0.141393
velocity,hold,0.6080,0.0,0.0,0.0,0.0,0.0,-0.0,0.152257,0.282207,0.067235,0.0,1e-06,0.273573,0.455896,0.113068,0.0,-2e-06,-1.172402,-0.664725,-0.06828,-0.0,0.400355,-0.0,0.140849
velocity,hold,0.6100,0.0,0.0,0.0,0.0,0.0,-0.0,0.152804,0.283119,0.067461,0.0,1e-06,0.273604,0.455563,0.112903,0.0,-2e-06,-1.172535,-0.664241,-0.06818,-0.0,0.400208,-0.0,0.140307
velocity,hold,0.6120,0.0,0.0,0.0,0.0,0.0,-0.0,0.153352,0.284029,0.067686,0.0,1e-06,0.273634,0.455229,0.112736,0.0,-2e-06,-1.172666,-0.663755,-0.06808,-0.0,0.40006,-0.0,0.139764
velocity,hold,0.6140,0.0,0.0,0.0,0.0,0.0,-0.0,0.153899,0.284939,0.067911,0.0,1e-06,0.273664,0.454893,0.112569,0.0,-2e-06,-1.172795,-0.663268,-0.06798,-0.0,0.399912,-0.0,0.139223
velocity,hold,0.6160,0.0,0.0,0.0,0.0,0.0,-0.0,0.154446,0.285848,0.068136,0.0,1e-06,0.273693,0.454557,0.112402,0.0,-2e-06,-1.172922,-0.66278,-0.067879,-0.0,0.399763,-0.0,0.138682
velocity,hold,0.6180,0.0,0.0,0.0,0.0,0.0,-0.0,0.154994,0.286756,0.068361,0.0,1e-06,0.273722,0.454219,0.112233,0.0,-2e-06,-1.173048,-0.662289,-0.067778,-0.0,0.399614,-0.0,0.138141
velocity,hold,0.6200,0.0,0.0,0.0,0.0,0.0,-0.0,0.155541,0.287664,0.068585,0.0,1e-06,0.27375,0.453881,0.112064,0.0,-2e-06,-1.173171,-0.661798,-0.067677,-0.0,0.399463,-0.0,0.137601
velocity,hold,0.6220,0.0,0.0,0.0,0.0,0.0,-0.0,0.156089,0.288571,0.068808,0.0,1e-06,0.273778,0.453541,0.111895,0.0,-2e-06,-1.173293,-0.661305,-0.067575,-0.0,0.399312,-0.0,0.137062
velocity,hold,0.6240,0.0,0.0,0.0,0.0,0.0,-0.0,0.156636,0.289478,0.069032,0.0,1e-06,0.273806,0.453201,0.111725,0.0,-2e-06,-1.173414,-0.66081,-0.067473,-0.0,0.399161,-0.0,0.136523
velocity,hold,0.6260,0.0,0.0,0.0,0.0,0.0,-0.0,0.157184,0.290383,0.069255,0.0,1e-06,0.273833,0.452859,0.111554,0.0,-2e-06,-1.173532,-0.660314,-0.06737,-0.0,0.399009,-0.0,0.135985
velocity,hold,0.6280,0.0,0.0,0.0,0.0,0.0,-0.0,0.157732,0.291288,0.069478,0.0,1e-06,0.27386,0.452517,0.111382,0.0,-2e-06,-1.173649,-0.659816,-0.067267,-0.0,0.398856,-0.0,0.135448
velocity,hold,0.6300,0.0,0.0,0.0,0.0,0.0,-0.0,0.15828,0.292193,0.0697,0.0,1e-06,0.273886,0.452173,0.11121,0.0,-2e-06,-1.173764,-0.659317,-0.067163,-0.0,0.398702,-0.0,0.134911
velocity,hold,0.6320,0.0,0.0,0.0,0.0,0.0,-0.0,0.158827,0.293096,0.069922,0.0,1e-06,0.273912,0.451828,0.111037,0.0,-2e-06,-1.173877,-0.658816,-0.06706,-0.0,0.398548,-0.0,0.134374
velocity,hold,0.6340,0.0,0.0,0.0,0.0,0.0,-0.0,0.159375,0.293999,0.070144,0.0,1e-06,0.273938,0.451483,0.110864,0.0,-2e-06,-1.173989,-0.658314,-0.066955,-0.0,0.398393,-0.0,0.133839
velocity,hold,0.6360,0.0,0.0,0.0,0.0,0.0,-0.0,0.159923,0.294902,0.070365,0.0,1e-06,0.273963,0.451136,0.110689,0.0,-2e-06,-1.174098,-0.65781,-0.066851,-0.0,0.398238,-0.0,0.133303
velocity,hold,0.6380,0.0,0.0,0.0,0.0,0.0,-0.0,0.160471,0.295803,0.070586,0.0,1e-06,0.273988,0.450789,0.110515,0.0,-2e-06,-1.174207,-0.657305,-0.066746,-0.0,0.398082,-0.0,0.132769
velocity,hold,0.6400,0.0,0.0,0.0,0.0,0.0,-0.0,0.161019,0.296704,0.070807,0.0,1e-06,0.274012,0.45044,0.110339,0.0,-2e-06,-1.174313,-0.656799,-0.06664,-0.0,0.397925,-0.0,0.132235
velocity,hold,0.6420,0.0,0.0,0.0,0.0,0.0,-0.0,0.161567,0.297604,0.071027,0.0,1e-06,0.274036,0.45009,0.110163,0.0,-2e-06,-1.174417,-0.656291,-0.066535,-0.0,0.397768,-0.0,0.131701
velocity,hold,0.6440,0.0,0.0,0.0,0.0,0.0,-0.0,0.162115,0.298504,0.071247,0.0,1e-06,0.27406,0.44974,0.109987,0.0,-2e-06,-1.17452,-0.655781,-0.066428,-0.0,0.39761,-0.0,0.131169
velocity,hold,0.6460,0.0,0.0,0.0,0.0,0.0,-0.0,0.162664,0.299403,0.071467,0.0,1e-06,0.274083,0.449388,0.109809,0.0,-2e-06,-1.174621,-0.655271,-0.066322,-0.0,0.397451,-0.0,0.130637
velocity,hold,0.6480,0.0,0.0,0.0,0.0,0.0,-0.0,0.163212,0.300301,0.071686,0.0,1e-06,0.274106,0.449035,0.109632,0.0,-2e-06,-1.174721,-0.654758,-0.066215,-0.0,0.397292,-0.0,0.130105
velocity,hold,0.6500,0.0,0.0,0.0,0.0,0.0,-0.0,0.16376,0.301198,0.071905,0.0,1e-06,0.274128,0.448682,0.109453,0.0,-2e-06,-1.174819,-0.654244,-0.066108,-0.0,0.397132,-0.0,0.129574
velocity,hold,0.6520,0.0,0.0,0.0,0.0,0.0,-0.0,0.164308,0.302095,0.072124,0.0,1e-06,0.27415,0.448327,0.109274,0.0,-2e-06,-1.174915,-0.653729,-0.066,-0.0,0.396971,-0.0,0.129044
velocity,hold,0.6540,0.0,0.0,0.0,0.0,0.0,-0.0,0.164857,0.302991,0.072342,0.0,1e-06,0.274172,0.447971,0.109094,0.0,-2e-06,-1.175009,-0.653213,-0.065892,-0.0,0.39681,-0.0,0.128514
velocity,hold,0.6560,0.0,0.0,0.0,0.0,0.0,-0.0,0.165405,0.303886,0.07256,0.0,1e-06,0.274193,0.447615,0.108914,0.0,-2e-06,-1.175102,-0.652694,-0.065784,-0.0,0.396648,-0.0,0.127985
velocity,hold,0.6580,0.0,0.0,0.0,0.0,0.0,-0.0,0.165954,0.30478,0.072777,0.0,1e-06,0.274214,0.447257,0.108733,0.0,-2e-06,-1.175193,-0.652175,-0.065675,-0.0,0.396486,-0.0,0.127456
velocity,hold,0.6600,0.0,0.0,0.0,0.0,0.0,-0.0,0.166502,0.305674,0.072994,0.0,1e-06,0.274235,0.446899,0.108551,0.0,-2e-06,-1.175282,-0.651654,-0.065566,-0.0,0.396323,-0.0,0.126928
velocity,hold,0.6620,0.0,0.0,0.0,0.0,0.0,-0.0,0.167051,0.306567,0.073211,0.0,1e-06,0.274255,0.446539,0.108369,0.0,-2e-06,-1.175369,-0.651132,-0.065457,-0.0,0.396159,-0.0,0.126401
velocity,hold,0.6640,0.0,0.0,0.0,0.0,0.0,-0.0,0.167599,0.30746,0.073427,0.0,1e-06,0.274274,0.446179,0.108187,0.0,-2e-06,-1.175455,-0.650608,-0.065347,-0.0,0.395995,-0.0,0.125874
velocity,hold,0.6660,0.0,0.0,0.0,0.0,0.0,-0.0,0.168148,0.308351,0.073643,0.0,1e-06,0.274294,0.445818,0.108003,0.0,-2e-06,-1.175539,-0.650083,-0.065236,-0.0,0.39583,-0.0,0.125348
velocity,hold,0.6680,0.0,0.0,0.0,0.0,0.0,-0.0,0.168696,0.309242,0.073859,0.0,1e-06,0.274312,0.445455,0.107819,0.0,-2e-06,-1.175622,-0.649556,-0.065126,-0.0,0.395665,-0.0,0.124823
velocity,hold,0.6700,0.0,0.0,0.0,0.0,0.0,-0.0,0.169245,0.310132,0.074074,0.0,1e-06,0.274331,0.445092,0.107635,0.0,-2e-06,-1.175703,-0.649028,-0.065015,-0.0,0.395499,-0.0,0.124298
velocity,hold,0.6720,0.0,0.0,0.0,0.0,0.0,-0.0,0.169794,0.311022,0.074289,0.0,1e-06,0.274349,0.444728,0.10745,0.0,-2e-06,-1.175782,-0.648499,-0.064904,-0.0,0.395332,-0.0,0.123774
velocity,hold,0.6740,0.0,0.0,0.0,0.0,0.0,-0.0,0.170342,0.31191,0.074504,0.0,1e-06,0.274367,0.444362,0.107264,0.0,-2e-06,-1.17586,-0.647968,-0.064792,-0.0,0.395165,-0.0,0.12325
velocity,hold,0.6760,0.0,0.0,0.0,0.0,0.0,-0.0,0.170891,0.312798,0.074718,0.0,1e-06,0.274384,0.443996,0.107077,0.0,-2e-06,-1.175935,-0.647436,-0.06468,-0.0,0.394997,-0.0,0.122727
velocity,hold,0.6780,0.0,0.0,0.0,0.0,0.0,-0.0,0.17144,0.313686,0.074932,0.0,1e-06,0.274401,0.443629,0.10689,0.0,-2e-06,-1.17601,-0.646902,-0.064568,-0.0,0.394828,-0.0,0.122205
velocity,hold,0.6800,0.0,0.0,0.0,0.0,0.0,-0.0,0.171989,0.314572,0.075145,0.0,1e-06,0.274417,0.443261,0.106703,0.0,-2e-06,-1.176082,-0.646368,-0.064455,-0.0,0.394659,-0.0,0.121683
velocity,hold,0.6820,0.0,0.0,0.0,0.0,0.0,-0.0,0.172538,0.315458,0.075358,0.0,1e-06,0.274434,0.442892,0.106515,0.0,-2e-06,-1.176153,-0.645831,-0.064342,-0.0,0.39449,-0.0,0.121162
velocity,hold,0.6840,0.0,0.0,0.0,0.0,0.0,-0.0,0.173087,0.316343,0.075571,0.0,1e-06,0.274449,0.442522,0.106326,0.0,-2e-06,-1.176223,-0.645294,-0.064228,-0.0,0.394319,-0.0,0.120642
velocity,hold,0.6860,0.0,0.0,0.0,0.0,0.0,-0.0,0.173635,0.317227,0.075783,0.0,1e-06,0.274465,0.442151,0.106137,0.0,-2e-06,-1.17629,-0.644755,-0.064115,-0.0,0.394148,-0.0,0.120122
velocity,hold,0.6880,0.0,0.0,0.0,0.0,0.0,-0.0,0.174184,0.318111,0.075995,0.0,1e-06,0.27448,0.44178,0.105947,0.0,-2e-06,-1.176356,-0.644214,-0.064001,-0.0,0.393977,-0.0,0.119603
velocity,hold,0.6900,0.0,0.0,0.0,0.0,0.0,-0.0,0.174733,0.318994,0.076206,0.0,1e-06,0.274495,0.441407,0.105757,0.0,-2e-06,-1.176421,-0.643673,-0.063886,-0.0,0.393805,-0.0,0.119085
velocity,hold,0.6920,0.0,0.0,0.0,0.0,0.0,-0.0,0.175282,0.319876,0.076418,0.0,1e-06,0.274509,0.441033,0.105566,0.0,-2e-06,-1.176483,-0.64313,-0.063771,-0.0,0.393632,-0.0,0.118567
velocity,hold,0.6940,0.0,0.0,0.0,0.0,0.0,-0.0,0.175831,0.320757,0.076628,0.0,1e-06,0.274523,0.440659,0.105374,0.0,-2e-06,-1.176545,-0.642585,-0.063656,-0.0,0.393459,-0.0,0.11805
velocity,hold,0.6960,0.0,0.0,0.0,0.0,0.0,-0.0,0.176381,0.321638,0.076839,0.0,1e-06,0.274536,0.440283,0.105182,0.0,-2e-06,-1.176604,-0.64204,-0.063541,-0.0,0.393286,-0.0,0.117533
velocity,hold,0.6980,0.0,0.0,0.0,0.0,0.0,-0.0,0.17693,0.322518,0.077049,0.0,1e-06,0.274549,0.439907,0.104989,0.0,-2e-06,-1.176662,-0.641493,-0.063425,-0.0,0.393111,-0.0,0.117017
velocity,hold,0.7000,0.0,0.0,0.0,0.0,0.0,-0.0,0.177479,0.323397,0.077258,0.0,1e-06,0.274562,0.43953,0.104796,0.0,-2e-06,-1.176719,-0.640944,-0.063309,-0.0,0.392936,-0.0,0.116502
velocity,hold,0.7020,0.0,0.0,0.0,0.0,0.0,-0.0,0.178028,0.324275,0.077467,0.0,1e-06,0.274575,0.439151,0.104602,0.0,-2e-06,-1.176773,-0.640395,-0.063192,-0.0,0.392761,-0.0,0.115987
velocity,hold,0.7040,0.0,0.0,0.0,0.0,0.0,-0.0,0.178577,0.325152,0.077676,0.0,1e-06,0.274587,0.438772,0.104408,0.0,-2e-06,-1.176826,-0.639844,-0.063075,-0.0,0.392585,-0.0,0.115473
velocity,hold,0.7060,0.0,0.0,0.0,0.0,0.0,-0.0,0.179126,0.326029,0.077885,0.0,1e-06,0.274598,0.438392,0.104213,0.0,-2e-06,-1.176878,-0.639291,-0.062958,-0.0,0.392408,-0.0,0.11496
velocity,hold,0.7080,0.0,0.0,0.0,0.0,0.0,-0.0,0.179676,0.326905,0.078093,0.0,1e-06,0.27461,0.438012,0.104017,0.0,-2e-06,-1.176928,-0.638738,-0.06284,-0.0,0.392231,-0.0,0.114447
velocity,hold,0.7100,0.0,0.0,0.0,0.0,0.0,-0.0,0.180225,0.32778,0.0783,0.0,1e-06,0.27462,0.43763,0.103821,0.0,-2e-06,-1.176976,-0.638183,-0.062723,-0.0,0.392053,-0.0,0.113935
velocity,hold,0.7120,0.0,0.0,0.0,0.0,0.0,-0.0,0.180774,0.328655,0.078508,0.0,1e-06,0.274631,0.437247,0.103625,0.0,-2e-06,-1.177023,-0.637627,-0.062604,-0.0,0.391875,-0.0,0.113424
velocity,hold,0.7140,0.0,0.0,0.0,0.0,0.0,-0.0,0.181323,0.329529,0.078715,0.0,1e-06,0.274641,0.436864,0.103428,0.0,-2e-06,-1.177068,-0.637069,-0.062486,-0.0,0.391696,-0.0,0.112913
velocity,hold,0.7160,0.0,0.0,0.0,0.0,0.0,-0.0,0.181873,0.330402,0.078921,0.0,1e-06,0.274651,0.436479,0.10323,0.0,-2e-06,-1.177112,-0.63651,-0.062367,-0.0,0.391517,-0.0,0.112403
velocity,hold,0.7180,0.0,0.0,0.0,0.0,0.0,-0.0,0.182422,0.331274,0.079127,0.0,1e-06,0.27466,0.436094,0.103032,0.0,-2e-06,-1.177154,-0.63595,-0.062248,-0.0,0.391337,-0.0,0.111893
velocity,hold,0.7200,0.0,0.0,0.0,0.0,0.0,-0.0,0.182971,0.332145,0.079333,0.0,1e-06,0.27467,0.435708,0.102833,0.0,-2e-06,-1.177195,-0.635389,-0.062128,-0.0,0.391156,-0.0,0.111384
velocity,hold,0.7220,0.0,0.0,0.0,0.0,0.0,-0.0,0.183521,0.333016,0.079538,0.0,1e-06,0.274678,0.435321,0.102634,0.0,-2e-06,-1.177234,-0.634826,-0.062008,-0.0,0.390975,-0.0,0.110876
velocity,hold,0.7240,0.0,0.0,0.0,0.0,0.0,-0.0,0.18407,0.333886,0.079743,0.0,1e-06,0.274687,0.434933,0.102434,0.0,-2e-06,-1.177271,-0.634263,-0.061888,-0.0,0.390794,-0.0,0.110369
velocity,hold,0.7260,0.0,0.0,0.0,0.0,0.0,-0.0,0.184619,0.334755,0.079947,0.0,1e-06,0.274695,0.434544,0.102234,0.0,-2e-06,-1.177307,-0.633697,-0.061768,-0.0,0.390612,-0.0,0.109862
velocity,hold,0.7280,0.0,0.0,0.0,0.0,0.0,-0.0,0.185169,0.335623,0.080151,0.0,1e-06,0.274702,0.434155,0.102033,0.0,-2e-06,-1.177342,-0.633131,-0.061647,-0.0,0.390429,-0.0,0.109356
velocity,hold,0.7300,0.0,0.0,0.0,0.0,0.0,-0.0,0.185718,0.336491,0.080355,0.0,1e-06,0.27471,0.433764,0.101831,0.0,-2e-06,-1.177374,-0.632563,-0.061526,-0.0,0.390246,-0.0,0.10885
velocity,hold,0.7320,0.0,0.0,0.0,0.0,0.0,-0.0,0.186268,0.337357,0.080558,0.0,1e-06,0.274717,0.433373,0.101629,0.0,-2e-06,-1.177406,-0.631994,-0.061404,-0.0,0.390062,-0.0,0.108346
velocity,hold,0.7340,0.0,0.0,0.0,0.0,0.0,-0.0,0.186817,0.338223,0.080761,0.0,1e-06,0.274723,0.432981,0.101427,0.0,-2e-06,-1.177436,-0.631424,-0.061282,-0.0,0.389878,-0.0,0.107841
velocity,hold,0.7360,0.0,0.0,0.0,0.0,0.0,-0.0,0.187367,0.339089,0.080964,0.0,1e-06,0.274729,0.432588,0.101224,0.0,-2e-06,-1.177464,-0.630853,-0.06116,-0.0,0.389693,-0.0,0.107338
velocity,hold,0.7380,0.0,0.0,0.0,0.0,0.0,-0.0,0.187916,0.339953,0.081166,0.0,1e-06,0.274735,0.432194,0.10102,0.0,-2e-06,-1.177491,-0.63028,-0.061038,-0.0,0.389508,-0.0,0.106835
velocity,hold,0.7400,0.0,0.0,0.0,0.0,0.0,-0.0,0.188465,0.340817,0.081367,0.0,1e-06,0.274741,0.431799,0.100816,0.0,-2e-06,-1.177516,-0.629706,-0.060915,-0.0,0.389322,-0.0,0.106333
velocity,hold,0.7420,0.0,0.0,0.0,0.0,0.0,-0.0,0.189015,0.341679,0.081568,0.0,1e-06,0.274746,0.431404,0.100612,0.0,-2e-06,-1.17754,-0.629131,-0.060792,-0.0,0.389136,-0.0,0.105831
velocity,hold,0.7440,0.0,0.0,0.0,0.0,0.0,-0.0,0.189564,0.342541,0.081769,0.0,1e-06,0.274751,0.431007,0.100406,0.0,-2e-06,-1.177562,-0.628555,-0.060669,-0.0,0.388949,-0.0,0.105331
velocity,hold,0.7460,0.0,0.0,0.0,0.0,0.0,-0.0,0.190114,0.343403,0.08197,0.0,1e-06,0.274755,0.43061,0.100201,0.0,-2e-06,-1.177583,-0.627977,-0.060545,-0.0,0.388761,-0.0,0.10483
velocity,hold,0.7480,0.0,0.0,0.0,0.0,0.0,-0.0,0.190664,0.344263,0.08217,0.0,1e-06,0.27476,0.430212,0.099995,0.0,-2e-06,-1.177602,-0.627399,-0.060421,-0.0,0.388573,-0.0,0.104331
velocity,hold,0.7500,0.0,0.0,0.0,0.0,0.0,-0.0,0.191213,0.345123,0.082369,0.0,1e-06,0.274763,0.429813,0.099788,0.0,-2e-06,-1.17762,-0.626819,-0.060297,-0.0,0.388385,-0.0,0.103832
